17,m,24-26,Buenos Aires,5-7,HelpDesk,Full-Time,15000,3
17,m,27-30,Mendoza,10+,SysAdmin / DevOps,Full-Time,7000,1
17,m,24-26,CABA,5-7,SysAdmin / DevOps,Full-Time,16077,4
17,m,34-36,Santa Fe,3-5,Networking,Part-Time,5114,4
17,m,24-26,Córdoba,3-5,Networking,Full-Time,18000,3
17,m,31-33,CABA,10+,Regional Manager,Full-Time,30000,3
17,m,27-30,Buenos Aires,3-5,Soporte tecnico,Full-Time,8715,3
17,m,34-36,CABA,5-7,Developer,Full-Time,15000,3
17,m,24-26,CABA,3-5,Security Consultant,Full-Time,22000,3
17,m,34-36,CABA,8-10,SysAdmin / DevOps,Full-Time,10200,1
17,m,41-45,Buenos Aires,10+,HelpDesk,Full-Time,24000,2
17,m,24-26,Buenos Aires,3-5,Developer,Full-Time,11050,3
17,m,31-33,Tucumán,5-7,Developer,Full-Time,25000,3
17,m,50+,CABA,10+,SysAdmin / DevOps,Full-Time,18000,2
17,m,24-26,Buenos Aires,8-10,SysAdmin / DevOps,Full-Time,23500,4
18,m,37-40,Santa Fe,10+,Servicios medicos,Full-Time,15000,2
18,m,31-33,CABA,3-5,SysAdmin / DevOps,Full-Time,6420,2
18,m,27-30,Córdoba,3-5,SysAdmin / DevOps,Full-Time,10000,2
18,m,34-36,Córdoba,3-5,tecnico it,Full-Time,8000,3
18,m,27-30,CABA,3-5,Analista Desarrollador BI,Full-Time,16000,3
18,m,31-33,CABA,3-5,Developer,Full-Time,11205,4
18,m,37-40,CABA,10+,DBA,Full-Time,21000,3
18,m,27-30,Córdoba,3-5,Developer,Full-Time,14000,2
18,m,31-33,CABA,8-10,SysAdmin / DevOps,Remoto,3450,1
18,m,21-23,Buenos Aires,1-2,SysAdmin / DevOps,Full-Time,10000,4
18,m,21-23,Tucumán,1-2,Developer,Part-Time,2000,3
18,m,27-30,Buenos Aires,5-7,Designer,Full-Time,12000,3
18,m,27-30,Buenos Aires,5-7,Developer,Full-Time,19300,5
18,m,41-45,Buenos Aires,10+,Developer,Part-Time,6000,1
18,f,34-36,Buenos Aires,8-10,application support,Full-Time,16500,2
18,m,27-30,Buenos Aires,5-7,jefe de tecnoogia - Municipalidad de vicente lopez,Full-Time,16000,4
18,f,34-36,Buenos Aires,8-10,application support,Full-Time,16500,2
18,f,21-23,CABA,1-2,HelpDesk,Full-Time,15000,4
18,m,27-30,CABA,3-5,Middleware,Full-Time,10000,1
18,m,21-23,CABA,1-2,HelpDesk,Full-Time,10500,3
18,m,27-30,Santa Fe,8-10,administrativo,Part-Time,4400,2
18,m,31-33,Buenos Aires,8-10,SysAdmin / DevOps,Full-Time,20000,3
18,f,34-36,Córdoba,3-5,Monitoreo de infraestructura,Full-Time,9440,3
18,m,34-36,CABA,8-10,packager,Full-Time,12450,3
18,m,24-26,CABA,5-7,SysAdmin / DevOps,Full-Time,10000,4
18,m,27-30,CABA,5-7,HelpDesk,Full-Time,9800,3
18,m,34-36,CABA,8-10,Networking,Full-Time,15000,3
18,m,21-23,CABA,5-7,HelpDesk,Full-Time,9000,4
18,m,18-20,CABA,1-2,HelpDesk,Part-Time,4500,3
18,m,21-23,Santa Fe,1,BI,Full-Time,7700,3
18,m,24-26,CABA,3-5,Consultor,Full-Time,19500,3
18,m,24-26,Buenos Aires,3-5,Developer,Remoto,10000,4
18,m,27-30,CABA,8-10,Lider,Full-Time,20000,2
18,m,27-30,Buenos Aires,1-2,SysAdmin / DevOps,Full-Time,12000,3
18,m,21-23,CABA,3-5,HelpDesk,Full-Time,8400,2
18,m,31-33,San Juan,10+,HelpDesk,Full-Time,12000,3
18,m,18-20,CABA,1-2,HelpDesk,Full-Time,6500,3
18,m,41-45,CABA,10+,Designer,Full-Time,20000,3
18,f,31-33,CABA,8-10,HelpDesk,Full-Time,10000,1
18,m,34-36,Buenos Aires,8-10,HelpDesk,Full-Time,8000,3
18,m,37-40,CABA,8-10,Developer,Full-Time,28000,3
18,m,31-33,CABA,10+,Developer,Full-Time,22000,4
18,m,21-23,Buenos Aires,1,Developer,Full-Time,8200,3
18,m,24-26,CABA,3-5,Developer,Part-Time,50000,2
18,m,34-36,CABA,10+,Developer,Freelance,28000,3
18,m,31-33,Tucumán,5-7,Developer,Full-Time,10000,3
18,m,27-30,CABA,8-10,Developer,Part-Time,15000,4
18,m,24-26,CABA,5-7,Networking,Full-Time,8454,2
18,m,27-30,CABA,5-7,QA / Tester,Full-Time,12000,2
18,m,18-20,Buenos Aires,1-2,HelpDesk,Full-Time,12000,4
18,m,27-30,CABA,5-7,QA / Tester,Full-Time,14000,4
18,f,21-23,Córdoba,1,SysAdmin / DevOps,Freelance,12000,3
18,m,24-26,CABA,1-2,Developer,Full-Time,11500,3
18,m,31-33,CABA,8-10,Empleado administrativo,Part-Time,17000,4
18,m,27-30,Buenos Aires,5-7,Developer,Full-Time,18000,2
19,m,31-33,Buenos Aires,3-5,Networking,Full-Time,23000,5
19,m,31-33,CABA,8-10,SysAdmin / DevOps,Full-Time,23000,4
19,m,37-40,Buenos Aires,10+,PM,Full-Time,27000,3
19,m,21-23,Chaco,1,soporte tecnico,Part-Time,7100,3
19,m,18-20,Córdoba,1-2,PM,Full-Time,35000,5
19,m,18-20,CABA,1-2,Developer,Part-Time,7700,4
19,m,27-30,CABA,5-7,Developer,Full-Time,16000,4
19,m,27-30,Santa Fe,3-5,SysAdmin / DevOps,Freelance,15000,4
19,m,24-26,Buenos Aires,5-7,Designer,Full-Time,26000,4
19,m,24-26,CABA,5-7,SysAdmin / DevOps,Full-Time,14000,3
19,m,24-26,CABA,1,Developer,Full-Time,10000,3
19,m,41-45,CABA,10+,Networking,Full-Time,23000,3
19,m,27-30,Buenos Aires,8-10,SysAdmin / DevOps,Full-Time,14600,2
19,m,27-30,Santa Fe,10+,Designer,Full-Time,7500,2
19,m,37-40,Buenos Aires,3-5,de todo,Full-Time,26000,3
19,m,41-45,Tucumán,10+,Developer,Part-Time,16500,3
19,m,21-23,Santa Fe,3-5,Developer,Freelance,11000,3
19,m,31-33,CABA,8-10,SysAdmin / DevOps,Full-Time,16000,3
19,m,37-40,Tucumán,10+,SysAdmin / DevOps,Full-Time,23000,4
19,m,37-40,CABA,10+,Networking,Full-Time,49000,4
19,m,34-36,Buenos Aires,10+,HelpDesk,Full-Time,11430,1
19,m,24-26,CABA,3-5,HelpDesk,Part-Time,6500,2
19,m,27-30,Buenos Aires,3-5,Developer,Full-Time,12000,3
19,m,24-26,Córdoba,5-7,IT,Full-Time,7600,4
19,f,27-30,CABA,5-7,Developer,Full-Time,27000,2
19,m,31-33,Buenos Aires,5-7,QA / Tester,Full-Time,22000,4
19,m,27-30,CABA,3-5,Developer,Full-Time,26400,4
19,m,24-26,CABA,1-2,Developer,Full-Time,16000,3
19,m,41-45,CABA,10+,HelpDesk,Full-Time,20000,3
19,m,21-23,Buenos Aires,1,Developer,Full-Time,10481,4
19,m,21-23,CABA,3-5,SysAdmin / DevOps,Full-Time,13000,3
19,m,27-30,CABA,5-7,Developer,Full-Time,14000,2
19,m,27-30,CABA,5-7,Analista tecnico BI,Full-Time,18000,4
19,m,41-45,CABA,8-10,Networking,Full-Time,9800,1
19,m,37-40,Buenos Aires,10+,SysAdmin / DevOps,Full-Time,16000,2
19,m,24-26,Buenos Aires,3-5,Storage / Backup,Full-Time,8160,5
19,m,34-36,Buenos Aires,10+,SysAdmin / DevOps,Full-Time,21000,2
19,m,37-40,Buenos Aires,10+,HelpDesk,Full-Time,10000,2
19,f,34-36,Buenos Aires,10+,PM,Full-Time,11000,1
20,m,24-26,Buenos Aires,1,DBA,Full-Time,9500,3
20,m,41-45,Neuquén,10+,Networking,Full-Time,15000,2
20,m,31-33,Mendoza,3-5,SysAdmin / DevOps,Full-Time,12200,3
20,m,31-33,CABA,10+,SysAdmin / DevOps,Full-Time,20000,4
20,m,27-30,Buenos Aires,1-2,Operaciones,Full-Time,11000,3
20,m,27-30,CABA,5-7,Consultor funcional,Full-Time,22000,3
20,m,27-30,Buenos Aires,8-10,Portuario,Full-Time,14000,2
20,m,27-30,CABA,3-5,Developer,Full-Time,31300,4
20,m,24-26,Santa Fe,5-7,HelpDesk,Full-Time,11200,4
20,m,31-33,Buenos Aires,3-5,HelpDesk,Full-Time,14500,3
20,m,18-20,Buenos Aires,1-2,Designer,Full-Time,9000,3
20,m,21-23,CABA,3-5,HelpDesk,Full-Time,13000,4
20,m,21-23,CABA,3-5,Gastronomico,Full-Time,8999,2
20,m,24-26,Entre Ríos,1-2,QA / Tester,Full-Time,6000,3
20,m,24-26,CABA,5-7,SysAdmin / DevOps,Full-Time,13000,4
20,m,24-26,CABA,5-7,Networking,Full-Time,30000,4
20,f,24-26,Buenos Aires,1-2,Developer,Part-Time,6000,3
20,m,18-20,CABA,1-2,HelpDesk,Full-Time,10000,3
20,m,41-45,CABA,10+,SysAdmin / DevOps,Full-Time,30000,3
20,m,27-30,Santa Fe,3-5,Storage / Backup,Full-Time,10500,3
20,m,21-23,Neuquén,3-5,HelpDesk,Part-Time,5368,4
20,m,24-26,CABA,1-2,HelpDesk,Full-Time,25000,5
20,m,37-40,Buenos Aires,10+,Gerente,Full-Time,35000,3
20,m,27-30,Buenos Aires,3-5,SysAdmin / DevOps,Full-Time,20000,4
20,m,34-36,Córdoba,3-5,HelpDesk,Full-Time,9800,3
20,m,31-33,Buenos Aires,5-7,Networking,Full-Time,19000,3
20,m,37-40,CABA,10+,Developer,Full-Time,15000,3
20,m,21-23,CABA,1-2,Developer,Full-Time,13040,3
20,m,31-33,CABA,8-10,SysAdmin / DevOps,Full-Time,10000,1
20,m,24-26,Misiones,1,Psicología,Full-Time,5500,2
20,f,37-40,Buenos Aires,8-10,Soporte,Full-Time,10000,2
20,m,21-23,CABA,1-2,SysAdmin / DevOps,Full-Time,6800,2
20,m,24-26,Buenos Aires,3-5,HelpDesk,Part-Time,7000,3
20,m,27-30,CABA,5-7,Mixer,Part-Time,14000,3
20,m,24-26,Buenos Aires,5-7,SysAdmin / DevOps,Full-Time,14000,2
20,m,34-36,Buenos Aires,5-7,QA / Tester,Full-Time,16000,4
20,f,27-30,CABA,5-7,Developer,Full-Time,18000,2
20,m,18-20,CABA,1,QA / Tester,Full-Time,13000,4
20,m,34-36,CABA,5-7,SysAdmin / DevOps,Full-Time,16000,3
20,m,34-36,CABA,10+,PM,Full-Time,30000,4
20,m,34-36,Santa Fe,3-5,Developer,Full-Time,21000,4
20,m,27-30,Buenos Aires,5-7,SysAdmin / DevOps,Full-Time,13000,1
20,m,24-26,CABA,8-10,soporte on site,Full-Time,12000,5
20,m,24-26,CABA,8-10,SysAdmin / DevOps,Full-Time,14980,5
20,f,37-40,CABA,8-10,PM,Full-Time,20020,3
20,m,18-20,Buenos Aires,8-10,Developer,Part-Time,289,5
20,m,31-33,Salta,8-10,IT,Full-Time,15000,3
20,m,24-26,Tucumán,1,Networking,Full-Time,10400,3
20,m,24-26,CABA,1-2,HelpDesk,Full-Time,14000,3
20,m,27-30,CABA,3-5,HelpDesk,Full-Time,16190,3
20,m,27-30,Buenos Aires,8-10,Storage / Backup,Full-Time,17000,3
20,m,37-40,CABA,8-10,SysAdmin / DevOps,Full-Time,19000,3
20,m,27-30,Chubut,3-5,Developer,Full-Time,55000,5
20,m,31-33,Buenos Aires,10+,Developer,Full-Time,25000,3
20,m,18-20,CABA,1,HelpDesk,Full-Time,5810,1
20,m,27-30,Buenos Aires,10+,HelpDesk,Full-Time,17000,4
20,m,21-23,Córdoba,1-2,Networking,Full-Time,15000,3
20,m,34-36,Buenos Aires,5-7,PM,Part-Time,12000,4
20,m,18-20,CABA,1,HelpDesk,Full-Time,4500,3
20,m,21-23,Buenos Aires,1,Analista-programador,Part-Time,8100,4
21,m,24-26,Salta,1,Developer,Full-Time,8000,2
21,m,18-20,CABA,1,HelpDesk,Full-Time,4500,3
21,m,18-20,CABA,1,HelpDesk,Full-Time,4500,3
21,m,31-33,Buenos Aires,5-7,Mainframe Ops,Full-Time,12500,3
21,m,21-23,CABA,1,Developer,Full-Time,6200,2
21,m,21-23,CABA,1,Developer,Full-Time,10000,3
21,m,24-26,Buenos Aires,8-10,infraestructura virtualizacion,Full-Time,25000,4
21,m,24-26,San Luis,1-2,Developer,Part-Time,3500,3
21,m,31-33,Tucumán,8-10,Networking,Full-Time,9000,2
21,m,24-26,CABA,1-2,HelpDesk+Networking,Full-Time,10000,3
21,m,37-40,Mendoza,1,Storage / Backup,Full-Time,8000,3
21,m,31-33,Buenos Aires,10+,Developer,Full-Time,15000,2
21,m,21-23,Santa Fe,1,HelpDesk,Part-Time,5000,4
21,m,27-30,CABA,8-10,Developer,Full-Time,30000,1
21,m,27-30,CABA,8-10,HelpDesk,Full-Time,21658,5
21,m,34-36,Buenos Aires,5-7,SysAdmin / DevOps,Full-Time,13041,3
21,m,21-23,Buenos Aires,1,HelpDesk,Full-Time,8400,2
21,m,21-23,CABA,3-5,HelpDesk,Part-Time,5100,3
21,m,24-26,CABA,3-5,HelpDesk,Full-Time,13910.4,3
21,m,24-26,CABA,8-10,Developer,Full-Time,30000,3
21,m,31-33,Buenos Aires,10+,SysAdmin / DevOps,Full-Time,17000,3
21,m,37-40,CABA,8-10,SysAdmin / DevOps,Full-Time,27500,2
21,m,18-20,Mendoza,1-2,Designer,Full-Time,20000,5
21,m,24-26,CABA,1-2,QA / Tester,Full-Time,18000,4
21,m,21-23,CABA,1-2,Designer,Full-Time,12000,4
21,m,37-40,CABA,10+,Networking,Remoto,25000,4
21,m,27-30,CABA,10+,SysAdmin / DevOps,Freelance,13200,3
21,m,24-26,La Rioja,1-2,SysAdmin / DevOps,Part-Time,2000,1
21,m,24-26,CABA,3-5,Comercio,Part-Time,7000,4
21,m,27-30,CABA,5-7,SysAdmin / DevOps,Full-Time,12500,2
21,m,24-26,CABA,1,HelpDesk,Full-Time,7000,1
21,m,34-36,CABA,10+,SAP BASIS,Full-Time,44000,3
21,f,24-26,Buenos Aires,5-7,Storage / Backup,Full-Time,8500,2
21,m,34-36,Entre Ríos,8-10,Developer,Full-Time,15000,2
21,m,34-36,Buenos Aires,10+,Responsable IT,Full-Time,35000,3
21,m,37-40,Buenos Aires,10+,HelpDesk,Full-Time,8000,2
21,m,34-36,Córdoba,10+,independiente,Full-Time,20000,2
21,m,21-23,CABA,1,Developer,Full-Time,8000,3
21,m,34-36,Buenos Aires,8-10,HelpDesk,Full-Time,20000,5
21,m,34-36,Santa Fe,8-10,Designer,Freelance,15000,3
21,m,31-33,San Luis,10+,Networking,Full-Time,13000,2
21,m,24-26,CABA,1-2,HelpDesk,Full-Time,10000,3
21,m,21-23,CABA,3-5,SysAdmin / DevOps,Full-Time,10000,4
21,m,24-26,CABA,5-7,Frontend Developer,Full-Time,18000,4
21,f,24-26,CABA,1-2,Designer,Full-Time,5000,3
21,m,27-30,CABA,5-7,Developer,Full-Time,20000,3
21,m,27-30,Mendoza,10+,Developer,Full-Time,30000,3
21,m,31-33,Buenos Aires,8-10,Networking,Full-Time,14400,1
21,m,18-20,Chaco,1,Developer,Full-Time,5000,3
22,m,27-30,CABA,8-10,SysAdmin / DevOps,Part-Time,12000,3
22,m,24-26,Buenos Aires,3-5,HelpDesk,Full-Time,12300,2
22,m,27-30,Córdoba,5-7,Developer,Full-Time,12000,2
22,m,31-33,CABA,8-10,Developer,Full-Time,20000,4
22,m,31-33,CABA,10+,SysAdmin / DevOps,Full-Time,21000,2
22,m,24-26,CABA,3-5,QA / Tester,Full-Time,11500,1
22,m,27-30,Buenos Aires,3-5,SysAdmin / DevOps,Full-Time,10736,2
22,m,31-33,CABA,5-7,Developer,Full-Time,16000,3
22,f,27-30,CABA,3-5,Developer,Full-Time,12500,3
22,m,24-26,Buenos Aires,5-7,HelpDesk,Full-Time,12900,3
22,m,31-33,CABA,8-10,jefe de obra,Full-Time,10000,3
22,m,18,Córdoba,1,Designer,Full-Time,10000,4
22,m,24-26,CABA,3-5,analista funcional,Full-Time,16800,3
22,m,18-20,CABA,1,HelpDesk,Part-Time,8300,4
22,m,18-20,CABA,1,Developer,Part-Time,2750,3
22,m,21-23,Buenos Aires,1,HelpDesk,Part-Time,5399,4
22,m,18-20,Río Negro,1-2,QA / Tester,Part-Time,8500,3
22,m,27-30,Buenos Aires,8-10,Técnico electromecánico,Full-Time,20000,2
22,m,24-26,Chubut,10+,SysAdmin / DevOps,Full-Time,15000,2
22,m,18-20,CABA,1-2,Networking,Freelance,8000,3
22,m,31-33,CABA,3-5,SysAdmin / DevOps,Full-Time,14000,3
22,f,24-26,CABA,1,Developer,Part-Time,8000,4
22,m,18,Santa Fe,1-2,Storage / Backup,Freelance,5000,3
22,m,21-23,Buenos Aires,1-2,HelpDesk,Full-Time,18000,5
22,m,27-30,Córdoba,1-2,Developer,Full-Time,9500,3
22,m,24-26,CABA,5-7,HelpDesk,Full-Time,11474,2
22,m,41-45,Buenos Aires,10+,Infosec,Full-Time,21000,4
22,m,18-20,Mendoza,1,SysAdmin / DevOps,Full-Time,10000,1
22,m,18-20,Buenos Aires,1,Developer,Full-Time,8400,4
22,f,37-40,CABA,5-7,Developer,Full-Time,21000,3
22,m,21-23,Chaco,3-5,SysAdmin / DevOps,Full-Time,18000,3
22,m,24-26,CABA,1,Developer,Full-Time,6600,3
22,m,27-30,Buenos Aires,8-10,HelpDesk,Full-Time,14500,4
22,m,27-30,Buenos Aires,5-7,Data entry,Full-Time,9700,3
22,m,27-30,Córdoba,3-5,SysAdmin / DevOps,Part-Time,85000,2
22,m,24-26,CABA,5-7,DBA,Part-Time,7000,1
22,m,27-30,Buenos Aires,1-2,Developer,Full-Time,21000,3
22,m,18-20,CABA,3-5,HelpDesk,Freelance,1200,4
22,m,27-30,Buenos Aires,3-5,HelpDesk,Full-Time,25000,4
22,m,21-23,Buenos Aires,3-5,Operario,Freelance,5600,2
22,m,21-23,CABA,3-5,HelpDesk,Full-Time,9500,3
22,m,37-40,Córdoba,8-10,Infosec,Part-Time,16000,2
22,f,37-40,CABA,8-10,PM,Full-Time,23500,3
22,m,31-33,CABA,10+,Storage / Backup,Full-Time,32000,5
23,m,21-23,CABA,1,QA / Tester,Full-Time,8000,3
23,m,21-23,Misiones,1,Designer,Full-Time,10000,2
23,m,27-30,Buenos Aires,8-10,SysAdmin / DevOps,Full-Time,3200,3
23,m,34-36,La Pampa,8-10,SysAdmin / DevOps,Full-Time,10000,1
23,m,21-23,CABA,1-2,QA / Tester,Full-Time,8300,1
23,m,41-45,CABA,10+,HelpDesk,Full-Time,15000,3
23,m,37-40,CABA,10+,Designer,Full-Time,16000,3
23,m,31-33,Tucumán,10+,HelpDesk,Full-Time,10000,1
23,m,24-26,Buenos Aires,1-2,Developer,Full-Time,22000,2
23,m,24-26,CABA,1-2,Developer,Part-Time,10100,2
23,m,24-26,CABA,1-2,Developer,Full-Time,11000,2
23,m,27-30,Buenos Aires,8-10,IT,Full-Time,34000,4
23,m,27-30,Buenos Aires,8-10,SysAdmin / DevOps,Full-Time,14000,4
23,m,21-23,Catamarca,3-5,Developer,Full-Time,14000,5
23,m,27-30,CABA,3-5,HelpDesk,Full-Time,12000,4
23,m,24-26,CABA,5-7,SysAdmin / DevOps,Full-Time,29000,4
23,m,37-40,CABA,10+,Gerente de soporte y help desk,Full-Time,20000,2
23,m,37-40,CABA,10+,Developer,Part-Time,30000,1
23,m,24-26,CABA,1,Developer,Full-Time,21000,3
23,m,21-23,Santiago del Estero,3-5,Storage / Backup,Part-Time,5000,3
23,f,41-45,Buenos Aires,10+,Developer,Freelance,40000,5
23,m,18-20,CABA,1-2,Storage / Backup,Full-Time,7000,2
23,m,34-36,CABA,8-10,Designer,Full-Time,15690,3
23,m,21-23,Buenos Aires,1-2,HelpDesk,Full-Time,9000,1
23,m,27-30,Buenos Aires,3-5,Developer,Full-Time,18000,3
23,m,27-30,Mendoza,3-5,Designer,Full-Time,21000,3
23,m,21-23,CABA,1,Designer,Full-Time,11000,3
23,m,27-30,Córdoba,3-5,PM,Full-Time,14000,3
0,m,18-20,Santa Fe,1,Limpio pcs,Full-Time,3100,1
0,m,31-33,CABA,8-10,PM,Full-Time,30000,4
0,m,24-26,CABA,3-5,Developer,Full-Time,13000,3
0,m,31-33,Río Negro,5-7,Designer,Freelance,13240,1
0,m,18,CABA,1,Developer,Part-Time,1000,1
0,m,27-30,Buenos Aires,10+,Adm Imp,Full-Time,16000,4
0,m,34-36,Buenos Aires,8-10,Networking,Full-Time,25000,4
0,m,37-40,Córdoba,10+,SysAdmin / DevOps,Remoto,23000,3
0,m,31-33,Chaco,10+,Jefe,Full-Time,55000,3
0,m,34-36,Buenos Aires,8-10,Networking,Full-Time,25000,4
0,m,27-30,CABA,1-2,it,Full-Time,12000,3
0,m,24-26,CABA,3-5,Developer,Full-Time,25000,5
0,m,27-30,CABA,5-7,SysAdmin / DevOps,Full-Time,20000,2
0,m,24-26,Córdoba,3-5,HelpDesk,Full-Time,7000,3
0,m,34-36,Mendoza,8-10,SysAdmin / DevOps,Part-Time,10000,4
0,m,27-30,Misiones,8-10,Storage / Backup,Full-Time,17000,3
0,f,31-33,CABA,3-5,Developer,Full-Time,22000,3
0,m,27-30,Buenos Aires,8-10,SysAdmin / DevOps,Freelance,10000,3
0,m,37-40,Santa Fe,10+,PM,Full-Time,33000,3
0,m,24-26,Mendoza,3-5,HelpDesk,Full-Time,18800,4
0,m,18-20,Buenos Aires,1-2,Guillotinero,Full-Time,10000,4
0,m,41-45,Corrientes,10+,HelpDesk,Full-Time,19000,4
0,m,31-33,Buenos Aires,8-10,Middleware,Full-Time,10000,3
0,m,31-33,CABA,10+,PM,Full-Time,25000,4
0,m,31-33,Córdoba,5-7,Networking,Full-Time,16000,1
0,m,27-30,CABA,5-7,Mainframe sys prog,Full-Time,20000,3
0,f,27-30,CABA,1-2,QA / Tester,Full-Time,6500,1
0,m,24-26,CABA,3-5,DBA,Full-Time,16000,2
0,m,24-26,CABA,1-2,SysAdmin / DevOps,Full-Time,10000,2
0,m,27-30,Tucumán,5-7,HelpDesk,Full-Time,11000,3
0,m,31-33,CABA,3-5,Developer,Full-Time,17000,3
0,m,37-40,Santa Fe,10+,SysAdmin / DevOps,Full-Time,19000,3
0,m,31-33,CABA,3-5,HelpDesk,Full-Time,11000,3
0,m,27-30,Tucumán,10+,SysAdmin / DevOps,Full-Time,12000,3
0,m,24-26,Chubut,3-5,Designer,Full-Time,14000,3
0,m,34-36,CABA,10+,QA / Tester,Full-Time,24000,2
0,m,21-23,Córdoba,1-2,HelpDesk,Full-Time,6500,2
1,m,18-20,CABA,3-5,Infosec,Full-Time,12000,2
1,m,34-36,CABA,3-5,HelpDesk,Freelance,6000,2
1,m,24-26,Santa Cruz,8-10,HelpDesk,Part-Time,21000,3
1,m,21-23,Buenos Aires,1-2,SysAdmin / DevOps,Freelance,50000,1
1,m,27-30,Tucumán,8-10,Developer,Part-Time,6800,2
1,m,34-36,Buenos Aires,10+,independiente,Full-Time,20000,3
1,m,31-33,CABA,8-10,Middleware,Full-Time,25300,3
1,m,27-30,CABA,8-10,PM,Full-Time,17000,3
1,m,21-23,Neuquén,1,Developer,Part-Time,10000,2
1,m,27-30,Buenos Aires,5-7,SysAdmin / DevOps,Full-Time,24000,4
1,f,24-26,Formosa,1-2,PM,Full-Time,13000,3
1,m,27-30,Córdoba,8-10,HelpDesk,Full-Time,12048,3
1,m,34-36,CABA,10+,HelpDesk,Full-Time,8500,3
1,m,27-30,CABA,1-2,Atención al Cliente,Full-Time,11000,5
1,m,31-33,Córdoba,5-7,QA / Tester,Full-Time,9600,1
2,m,18-20,Córdoba,1-2,QA / Tester,Remoto,12000,5
2,m,27-30,Buenos Aires,1-2,vigilador,Full-Time,8700,2
2,m,27-30,Tierra del Fuego,8-10,HelpDesk,Full-Time,15000,2
2,m,27-30,Formosa,3-5,DBA,Full-Time,20000,4
2,m,21-23,Buenos Aires,1-2,HelpDesk,Full-Time,8300,3
2,m,21-23,La Pampa,1-2,Designer,Full-Time,11200,4
3,m,31-33,Santa Fe,8-10,PM,Part-Time,22000,4
3,m,21-23,Mendoza,1-2,SysAdmin / DevOps,Part-Time,7000,3
3,m,27-30,CABA,5-7,técnico de campo,Full-Time,9500,1
3,m,18-20,CABA,1-2,SysAdmin / DevOps,Full-Time,4500,1
3,m,31-33,Córdoba,5-7,calderista,Part-Time,13000,3
3,m,37-40,Chubut,8-10,Developer,Part-Time,10000,1
3,m,24-26,Buenos Aires,5-7,Networking,Full-Time,9000,3
3,m,31-33,Misiones,10+,SysAdmin / DevOps,Freelance,15000,4
3,m,27-30,Santa Fe,3-5,SysAdmin / DevOps,Part-Time,10100,2
4,m,18,Santa Cruz,3-5,Developer,Full-Time,10000,4
4,m,24-26,CABA,1-2,hago casi todo en la empresa,Full-Time,28000,4
5,m,18-20,CABA,3-5,Developer,Full-Time,18000,4
5,m,24-26,CABA,1-2,Developer,Full-Time,12000,3
5,m,24-26,San Juan,3-5,HelpDesk,Part-Time,4850,2
6,m,37-40,Buenos Aires,10+,HelpDesk,Full-Time,6800,2
6,m,37-40,Formosa,10+,locutor,Part-Time,20000,4
6,m,24-26,CABA,3-5,HelpDesk,Full-Time,13000,5
7,m,31-33,Santa Fe,10+,HelpDesk,Full-Time,10000,3
7,m,27-30,Buenos Aires,10+,PM,Full-Time,41000,3
7,m,24-26,CABA,3-5,Developer,Full-Time,22000,4
7,m,24-26,CABA,3-5,Developer,Full-Time,22000,4
7,m,31-33,CABA,10+,Sysadmin/HelpDesk,Full-Time,21000,4
7,m,31-33,CABA,10+,SysAdmin / DevOps,Part-Time,19000,3
7,m,37-40,CABA,8-10,SysAdmin / DevOps,Full-Time,30000,4
7,m,24-26,Córdoba,3-5,Developer,Full-Time,20000,3
7,m,31-33,CABA,10+,PM,Full-Time,21000,3
7,f,46-49,Santa Fe,10+,arquitecta,Full-Time,11000,1
7,m,27-30,Buenos Aires,5-7,operario,Part-Time,9000,2
7,m,24-26,CABA,3-5,HelpDesk,Part-Time,7000,2
8,m,27-30,Entre Ríos,3-5,HelpDesk,Full-Time,13000,4
8,f,37-40,Buenos Aires,10+,PM,Full-Time,20000,2
8,m,34-36,Santa Fe,10+,Developer,Full-Time,18500,2
8,m,21-23,Buenos Aires,3-5,HelpDesk,Full-Time,10000,3
8,m,34-36,Salta,5-7,ADM,Full-Time,9000,3
8,m,24-26,CABA,1,Developer,Full-Time,6000,5
8,m,27-30,CABA,3-5,HelpDesk,Full-Time,8500,3
8,m,27-30,Buenos Aires,1-2,SysAdmin / DevOps,Full-Time,30000,4
8,m,24-26,CABA,1-2,HelpDesk,Full-Time,13000,4
8,m,24-26,Buenos Aires,5-7,PM,Freelance,20000,3
8,m,31-33,CABA,10+,HelpDesk,Full-Time,15000,3
8,m,37-40,CABA,10+,Developer,Full-Time,21000,3
8,f,24-26,CABA,3-5,analista funcional,Full-Time,18000,3
8,m,27-30,CABA,5-7,Developer,Full-Time,16000,3
8,f,21-23,Santa Fe,1,Developer,Full-Time,13000,5
8,m,27-30,Buenos Aires,8-10,Soporte Técnico,Full-Time,17600,2
8,m,31-33,San Luis,3-5,SysAdmin / DevOps,Full-Time,22000,4
8,m,27-30,Río Negro,3-5,QA / Tester,Full-Time,16700,4
8,m,24-26,CABA,1-2,HelpDesk,Full-Time,8600,4
8,m,41-45,CABA,10+,SysAdmin / DevOps,Full-Time,20000,5
9,m,21-23,Chaco,1-2,HelpDesk,Full-Time,10250,3
9,m,41-45,Buenos Aires,10+,SysAdmin / DevOps,Full-Time,15200,3
9,f,21-23,Santa Fe,5-7,Networking,Part-Time,11000,4
9,m,31-33,CABA,8-10,DBA,Full-Time,25000,4
